run_id,recipe_key,family,multiplier,seed,target_relative,client_id,is_malicious,asr_std_filtered,asr_unfiltered,n_eligible,n_total,acc,n_acc_samples
attack_a0.5_s0_e1b_persist_s0,shuffled|0.5|0,shuffled,0.5,0,0.078,2,False,0.29936305732484075,0.492,157,250,0.82,250
attack_a0.5_s0_e1b_persist_s0,shuffled|0.5|1,shuffled,0.5,1,0.078,2,False,0.28662420382165604,0.48,157,250,0.824,250
attack_a0.5_s0_e1b_persist_s0,shuffled|0.5|2,shuffled,0.5,2,0.078,2,False,0.2929936305732484,0.488,157,250,0.824,250
attack_a0.5_s0_e1b_persist_s0,shuffled|1|0,shuffled,1.0,0,0.156,2,False,0.19745222929936307,0.412,157,250,0.796,250
attack_a0.5_s0_e1b_persist_s0,shuffled|1|1,shuffled,1.0,1,0.156,2,False,0.19745222929936307,0.404,157,250,0.796,250
attack_a0.5_s0_e1b_persist_s0,shuffled|1|2,shuffled,1.0,2,0.156,2,False,0.25477707006369427,0.44,157,250,0.788,250
attack_a0.5_s0_e1b_persist_s0,shuffled|2|0,shuffled,2.0,0,0.312,2,False,0.044585987261146494,0.184,157,250,0.552,250
attack_a0.5_s0_e1b_persist_s0,shuffled|2|1,shuffled,2.0,1,0.312,2,False,0.07006369426751592,0.216,157,250,0.628,250
attack_a0.5_s0_e1b_persist_s0,shuffled|2|2,shuffled,2.0,2,0.312,2,False,0.11464968152866242,0.244,157,250,0.616,250
attack_a0.5_s0_e1b_persist_s0,shuffled|4|0,shuffled,4.0,0,0.624,2,False,0.0,0.0,157,250,0.092,250
attack_a0.5_s0_e1b_persist_s0,shuffled|4|1,shuffled,4.0,1,0.624,2,False,0.006369426751592357,0.016,157,250,0.248,250
attack_a0.5_s0_e1b_persist_s0,shuffled|4|2,shuffled,4.0,2,0.624,2,False,0.006369426751592357,0.02,157,250,0.216,250
attack_a0.5_s0_e1b_persist_s0,sign_flipped|0.5|0,sign_flipped,0.5,0,0.078,2,False,0.39490445859872614,0.556,157,250,0.848,250
attack_a0.5_s0_e1b_persist_s0,sign_flipped|0.5|1,sign_flipped,0.5,1,0.078,2,False,0.3821656050955414,0.54,157,250,0.828,250
attack_a0.5_s0_e1b_persist_s0,sign_flipped|0.5|2,sign_flipped,0.5,2,0.078,2,False,0.3630573248407643,0.528,157,250,0.84,250
attack_a0.5_s0_e1b_persist_s0,sign_flipped|1|0,sign_flipped,1.0,0,0.156,2,False,0.4267515923566879,0.572,157,250,0.832,250
attack_a0.5_s0_e1b_persist_s0,sign_flipped|1|1,sign_flipped,1.0,1,0.156,2,False,0.3885350318471338,0.544,157,250,0.82,250
attack_a0.5_s0_e1b_persist_s0,sign_flipped|1|2,sign_flipped,1.0,2,0.156,2,False,0.2929936305732484,0.492,157,250,0.844,250
attack_a0.5_s0_e1b_persist_s0,sign_flipped|2|0,sign_flipped,2.0,0,0.312,2,False,0.5159235668789809,0.648,157,250,0.812,250
attack_a0.5_s0_e1b_persist_s0,sign_flipped|2|1,sign_flipped,2.0,1,0.312,2,False,0.36942675159235666,0.54,157,250,0.8,250
attack_a0.5_s0_e1b_persist_s0,sign_flipped|2|2,sign_flipped,2.0,2,0.312,2,False,0.33121019108280253,0.508,157,250,0.828,250
attack_a0.5_s0_e1b_persist_s0,sign_flipped|4|0,sign_flipped,4.0,0,0.624,2,False,0.6942675159235668,0.724,157,250,0.48,250
attack_a0.5_s0_e1b_persist_s0,sign_flipped|4|1,sign_flipped,4.0,1,0.624,2,False,0.5222929936305732,0.624,157,250,0.684,250
attack_a0.5_s0_e1b_persist_s0,sign_flipped|4|2,sign_flipped,4.0,2,0.624,2,False,0.2802547770700637,0.344,157,250,0.668,250
