alpha,seed,client_id,is_malicious,n_valid_classes,M_nan_fraction,n_valid_t_columns,A_observable,A_mean_t_variant
0.05,0,37,False,6,0.4000000059604645,10,0.338464617729187,-1.4028806686401367
0.05,0,38,False,7,0.30000001192092896,10,0.5112543106079102,-1.4116510152816772
0.05,0,39,False,6,0.4000000059604645,10,1.0515203475952148,-1.4728988409042358
0.05,0,40,False,5,0.5,10,1.326122522354126,-0.9395694732666016
0.05,0,41,False,5,0.5,10,1.1340383291244507,-0.31618088483810425
0.05,0,42,False,7,0.30000001192092896,10,3.043151378631592,0.15223026275634766
0.05,0,43,False,3,0.699999988079071,10,2.2198307514190674,-1.4263560771942139
0.05,0,44,False,9,0.10000000149011612,10,1.2477225065231323,-0.8702564239501953
0.05,0,45,False,7,0.30000001192092896,10,2.6962223052978516,-0.6261528134346008
0.05,0,46,False,9,0.10000000149011612,10,0.27466249465942383,-0.38579508662223816
0.05,0,47,False,7,0.30000001192092896,10,3.012173652648926,-0.2605268955230713
0.05,0,48,False,4,0.6000000238418579,10,2.5830156803131104,-0.44657307863235474
0.05,0,49,False,8,0.20000000298023224,10,1.4033572673797607,-1.3642973899841309
0.05,0,50,False,10,0.0,10,0.81379234790802,-1.0153919458389282
0.05,0,51,False,3,0.699999988079071,10,3.9165711402893066,-1.4311931133270264
0.05,0,52,False,7,0.30000001192092896,10,1.3200267553329468,-1.5298711061477661
0.05,0,53,False,10,0.0,10,-0.2814880609512329,-1.6681410074234009
0.05,0,54,True,4,0.6000000238418579,10,0.8835306167602539,-1.4788252115249634
0.05,0,55,False,3,0.699999988079071,10,3.851431369781494,-0.4779312014579773
0.05,0,56,True,7,0.30000001192092896,10,0.2571403384208679,-1.54438054561615
0.05,0,57,False,4,0.6000000238418579,10,2.7981948852539062,-0.5540029406547546
0.05,0,58,False,6,0.4000000059604645,10,2.6651382446289062,-0.9756108522415161
0.05,0,59,False,10,0.0,10,-0.5738546848297119,-2.3955249786376953
0.05,0,60,False,8,0.20000000298023224,10,0.9497488141059875,-1.6436512470245361
0.05,0,61,True,8,0.20000000298023224,10,-0.9410529136657715,-2.5809390544891357
0.05,0,62,False,4,0.6000000238418579,10,0.8970723152160645,-0.16556012630462646
0.05,0,63,True,9,0.10000000149011612,10,0.2996048927307129,-1.795892357826233
0.05,0,64,False,7,0.30000001192092896,10,2.469660758972168,-1.231310248374939
0.05,0,65,True,8,0.20000000298023224,10,-0.11966776847839355,-1.8265917301177979
0.05,0,66,False,8,0.20000000298023224,10,0.1289135217666626,-0.7937061190605164
0.05,0,67,False,7,0.30000001192092896,10,-0.04820418357849121,-2.112999439239502
0.05,0,68,False,2,0.800000011920929,8,-1.5596792697906494,-2.106262683868408
0.05,0,69,False,2,0.800000011920929,8,-0.14899544417858124,-3.8541996479034424
0.05,0,70,False,4,0.6000000238418579,10,1.8574000597000122,-1.4615341424942017
0.05,0,71,False,9,0.10000000149011612,10,1.2318940162658691,-0.6356313228607178
0.05,0,72,False,8,0.20000000298023224,10,0.3099166750907898,-1.3110593557357788
0.05,0,73,False,10,0.0,10,0.5632046461105347,-1.1716121435165405
0.05,0,74,False,4,0.6000000238418579,10,3.292280912399292,-1.1946074962615967
0.05,0,75,False,8,0.20000000298023224,10,1.2132459878921509,-1.3984663486480713
0.05,0,76,False,9,0.10000000149011612,10,0.38099807500839233,-0.8878080248832703
0.05,0,77,False,7,0.30000001192092896,10,1.387831449508667,-0.012264627031981945
0.05,0,78,False,3,0.699999988079071,10,0.7807827591896057,-0.9823934435844421
0.05,0,79,False,9,0.10000000149011612,10,0.6942214965820312,-0.5350568294525146
0.05,0,80,False,4,0.6000000238418579,10,0.9841350317001343,-0.3024444282054901
0.05,0,81,False,5,0.5,10,1.3665757179260254,-0.2821721136569977
0.05,0,82,False,7,0.30000001192092896,10,1.987558364868164,-0.3919760584831238
0.05,0,83,False,5,0.5,10,4.040663242340088,0.3738667070865631
0.05,0,84,False,10,0.0,10,0.009047508239746094,-1.9051988124847412
0.05,0,85,False,6,0.4000000059604645,10,3.0280449390411377,-0.5900844931602478
0.05,0,86,False,3,0.699999988079071,10,3.121668577194214,-0.5350035429000854
0.05,0,87,False,7,0.30000001192092896,10,0.20378339290618896,-1.1620275974273682
0.05,0,88,False,3,0.699999988079071,10,-0.2555880844593048,-1.5975556373596191
0.05,0,89,False,5,0.5,10,2.3301689624786377,-1.6192439794540405
0.05,0,90,False,9,0.10000000149011612,10,1.6301809549331665,-0.7507322430610657
0.05,0,91,False,3,0.699999988079071,10,0.16153526306152344,-0.8255432844161987
0.05,0,92,False,3,0.699999988079071,10,2.372512102127075,-0.9668364524841309
0.05,0,93,False,8,0.20000000298023224,10,2.0798306465148926,-1.3027045726776123
0.05,0,94,False,4,0.6000000238418579,10,2.059525966644287,-0.3986576199531555
0.05,0,95,False,1,0.8999999761581421,0,,
0.05,0,96,False,8,0.20000000298023224,10,2.3289637565612793,-0.3798235058784485
0.05,0,97,False,3,0.699999988079071,10,0.3348298668861389,-0.9515249133110046
0.05,0,98,True,2,0.800000011920929,8,0.4796992838382721,-0.9899343848228455
0.05,0,99,False,8,0.20000000298023224,10,2.781162977218628,-0.4205513000488281
