alpha,seed,client_id,is_malicious,class_id,is_target_class,numerator,denominator,ratio_J
0.1,0,1,False,3,False,0.9959646819326162,0.6128204031674739,3.426505950843675
0.1,0,1,False,4,False,0.9267597695589299,0.8121440611669165,2.405885022587068
0.1,0,1,False,5,False,0.9910096885672751,0.8597748479007014,2.430154766392917
0.1,0,1,False,6,False,0.9218929001859479,1.0257344909867558,1.8948999295743847
0.1,0,1,False,7,False,0.981285142611881,1.0889745966659035,1.8998453187934174
0.1,0,1,False,8,False,0.9888778328852112,0.8278197952807153,2.5185327515535416
0.1,0,1,False,9,False,1.077554660649721,1.7555495574907702,1.2940974590329475
0.1,0,2,False,0,True,1.038052738336714,0.6577057973834972,3.4174803397105484
0.1,0,2,False,1,False,1.031412367200209,1.6369162420931322,1.3643448407335488
0.1,0,2,False,2,False,1.0444297792862451,0.5263002100232819,4.296986400430448
0.1,0,2,False,3,False,0.9901873757355452,0.6362850463933775,3.3696434114587994
0.1,0,2,False,4,False,0.9196286224971382,0.872350559540035,2.2826520298529425
0.1,0,2,False,5,False,1.0013989114935835,1.0909829492015375,1.9875013313078322
0.1,0,2,False,6,False,0.9160830638844818,1.0974496730590309,1.8074592599226051
0.1,0,2,False,7,False,1.0007588215210974,1.04442086756318,2.074780525566157
0.1,0,2,False,8,False,0.9960973630831643,0.831249891203333,2.594707847453472
0.1,0,2,False,9,False,1.0619503946337838,1.6063387635395943,1.4314802724868874
0.1,0,3,False,0,True,1.0410250597602952,0.6570135036156193,3.3464311195071277
0.1,0,3,False,1,False,1.0330538563736444,1.7936360536222757,1.2164202466269851
0.1,0,3,False,2,False,1.0374300297238073,0.5462203189221401,4.011307591596797
0.1,0,3,False,3,False,0.9919574065116706,0.6670600046184709,3.14067591617708
0.1,0,3,False,4,False,0.9259470076459996,0.78631409670967,2.487053186071658
0.1,0,3,False,5,False,1.0012219273381175,0.8988526641640894,2.3525390672587716
0.1,0,3,False,6,False,0.9212695600902052,1.0404479251394965,1.8700851224505526
0.1,0,3,False,7,False,0.9889602984887952,1.0431118639068095,2.0023637496796196
0.1,0,3,False,8,False,0.9836006168104785,0.7614097311932817,2.7283204061873296
0.1,0,3,False,9,False,1.0755341574915098,1.805933838108147,1.2578167502617554
0.1,0,4,False,0,True,1.0195821446845763,0.6675550198909372,3.2918499500636993
0.1,0,4,False,1,False,1.043363889327364,1.705996483698379,1.3181430547211495
0.1,0,4,False,2,False,1.0488095210860762,0.565787453203511,3.995288860834175
0.1,0,4,False,3,False,1.0028485629074482,0.6988208590550388,3.0929604905655896
0.1,0,4,False,4,False,0.923431955911521,0.9008260151556995,2.209372048605457
0.1,0,4,False,5,False,1.0040315305525624,0.8926603017705547,2.4241863743269114
0.1,0,4,False,6,False,0.9261952640115666,1.0935905785744902,1.825377409489578
0.1,0,4,False,7,False,0.9777449874672383,0.9089910711223143,2.3183065195187056
0.1,0,4,False,8,False,0.9912651188114961,0.9474170198524454,2.2550361976161546
0.1,0,4,False,9,False,1.0627263389313257,1.6183551976766304,1.4153129258077328
0.1,0,5,False,0,True,1.0483189784529119,0.74556660735227,2.8447654066002723
0.1,0,5,False,1,False,1.0423385819045492,1.7253731461894963,1.2222646106347754
0.1,0,5,False,2,False,1.0382708517155192,0.5019769979752821,4.184719023608925
0.1,0,5,False,3,False,0.9817307541960483,0.6749859648235342,2.9426398502045648
0.1,0,5,False,4,False,0.9252389246677156,0.8054206078952615,2.3241845832969257
0.1,0,5,False,5,False,0.9870964325724491,1.0650588025562628,1.875104407537001
0.1,0,5,False,6,False,0.9132726929241013,1.0397053938709508,1.7771727019744272
0.1,0,5,False,7,False,0.9759739464642261,0.9644290134128681,2.047422236716294
0.1,0,5,False,8,False,1.004741820256195,0.8602481546044892,2.363035183767575
0.1,0,5,False,9,False,1.083017394530096,1.6172353113195848,1.3548826301106407
0.1,0,6,False,0,True,1.0216915376094635,0.7846566343122848,2.7608210323380584
0.1,0,6,False,1,False,1.0475017115793968,1.7065788380625897,1.3014470247994931
0.1,0,6,False,2,False,1.0412439176389894,0.5420062406884474,4.07329908924687
0.1,0,6,False,3,False,0.9945820041280572,0.7320262453827363,2.880793008777093
0.1,0,6,False,4,False,0.9213448517401743,0.8589859822111524,2.274229279018949
0.1,0,6,False,5,False,0.9928148498591787,0.7984700068990908,2.636378533551587
0.1,0,6,False,6,False,0.9217860465587596,1.154592659139813,1.6927758223897023
0.1,0,6,False,7,False,0.9865520684302426,0.9099763242730109,2.2987303408508173
0.1,0,6,False,8,False,1.0075064077352622,0.8436142251896058,2.5322234848205984
0.1,0,6,False,9,False,1.0649764463875067,1.6690928438412684,1.3528748312975056
0.1,0,7,True,0,True,1.0604101557556298,0.6913844045642615,3.033014788867468
0.1,0,7,True,1,False,1.0382460618561535,1.7447820717206188,1.1767367881339992
0.1,0,7,True,2,False,1.0313143782829899,0.529928813787616,3.848520170659266
0.1,0,7,True,3,False,0.9869471186474078,0.6548060408201068,2.9805844730422133
0.1,0,7,True,4,False,0.9250089992632411,0.7943115059446055,2.302901342349008
0.1,0,7,True,5,False,0.9979807504952355,1.0160027275966992,1.9424395813246678
0.1,0,7,True,6,False,0.8955981838730824,1.1127475194525482,1.5916105086913286
0.1,0,7,True,7,False,0.9777325356110063,0.9778392510332691,1.9773011989002995
0.1,0,7,True,8,False,1.0005574531821717,0.8122551779015352,2.435957861580466
0.1,0,7,True,9,False,1.086204023277981,1.6659424871787392,1.2893523949506671
0.1,0,8,True,0,True,1.0205880480990213,0.7249263438629046,2.8892009668032848
0.1,0,8,True,1,False,1.0596809813401804,1.7546933332222892,1.2393531348079216
0.1,0,8,True,2,False,1.0445471510607414,0.5687105403711887,3.7692758955302526
0.1,0,8,True,3,False,0.9955337528474691,0.7421070173907602,2.7530278607126255
0.1,0,8,True,4,False,0.9224663543741536,0.8897865684884129,2.1275797342884086
0.1,0,8,True,5,False,0.994574304188448,0.8236028363279785,2.478223990088872
0.1,0,8,True,6,False,0.9148020330557749,1.1884303872194284,1.5796996758157582
0.1,0,8,True,7,False,0.967245995012698,0.8529790271607957,2.327125167027673
0.1,0,8,True,8,False,1.007819871899211,0.9000132340726996,2.298027268057616
0.1,0,8,True,9,False,1.0727413320605241,1.5547507118835424,1.415974412457822
0.1,0,9,False,0,True,1.015448382272985,0.651530366538241,3.4336313087438226
0.1,0,9,False,1,False,1.0379467890008447,1.7289709194500502,1.3225675761371496
0.1,0,9,False,2,False,1.0541619700566245,0.5877196173805681,3.951551330270367
0.1,0,9,False,3,False,1.012200291274329,0.7372176359011848,3.0248316764196397
0.1,0,9,False,4,False,0.9261245147052973,0.9288871271232434,2.1965288221212127
0.1,0,9,False,5,False,0.9968747684197471,0.8106016558187299,2.7093404918315693
0.1,0,9,False,6,False,0.9293087188063837,1.1823907086102157,1.7315278206744693
0.1,0,9,False,7,False,0.9807419616787822,0.8386031204916921,2.576491734422787
0.1,0,9,False,8,False,0.9852497712474638,0.929039389319295,2.3363757264733707
0.1,0,9,False,9,False,1.0619428325375424,1.6050394593667792,1.4576252893599069
0.1,0,10,False,0,True,1.0341655650842063,0.763246150367073,2.7795481891492777
0.1,0,10,False,1,False,1.0325027195678693,1.715262577626991,1.2348361900856828
0.1,0,10,False,2,False,1.0369921173651526,0.5087814549396049,4.181122960646492
0.1,0,10,False,3,False,0.9918308062911074,0.6895641671470397,2.9506090173583375
0.1,0,10,False,4,False,0.9342666136337835,0.8236955546344655,2.3267668343815475
0.1,0,10,False,5,False,1.0046654268122455,1.0313331717760168,1.9983484968311291
0.1,0,10,False,6,False,0.9185019287531334,1.0430840671894486,1.806381672896781
0.1,0,10,False,7,False,0.9802465181088021,0.9906821367794628,2.0297835737669807
0.1,0,10,False,8,False,0.9918709391520767,0.8290384930301414,2.4543089313539843
0.1,0,10,False,9,False,1.0749578038421257,1.6053122265097561,1.3736644561854754
0.1,0,11,False,0,True,1.0487501790420972,0.6935332935416846,3.1477359485208445
0.1,0,11,False,1,False,1.0266648772658773,1.8952950493226262,1.1275749967352717
0.1,0,11,False,2,False,1.0467012182207929,0.5197890055414309,4.191690428278948
0.1,0,11,False,3,False,0.9925563630643193,0.6780601733328548,3.0470564635752475
0.1,0,11,False,4,False,0.9320252905378853,0.8837499193349303,2.195289854909221
0.1,0,11,False,5,False,0.9864785724866468,0.8665434681887126,2.3696863327631896
0.1,0,11,False,6,False,0.9337645238337167,1.0812200007516728,1.797698514520376
0.1,0,11,False,7,False,0.9764675942985651,0.9461726882669171,2.148231041498652
0.1,0,11,False,8,False,0.9940903865717815,0.8199325858814174,2.523720688101195
0.1,0,11,False,9,False,1.0625010711920346,1.6157038158377528,1.3688667872776656
0.1,0,12,False,0,True,1.0443402776326325,0.7157984693460528,3.358025759411423
0.1,0,12,False,1,False,1.0340062543155653,1.7600626768913414,1.3521590920159205
0.1,0,12,False,2,False,1.0352823505403648,0.5164780445235332,4.613597536440601
0.1,0,12,False,3,False,0.9915521517878078,0.6838754060103646,3.337116254680211
0.1,0,12,False,4,False,0.9359158764535166,0.7948550636684409,2.710076996650846
0.1,0,12,False,5,False,0.9888294838270574,0.9345171100508555,2.4353809839355174
0.1,0,12,False,6,False,0.9154197493941583,1.0450632025137019,2.016092630884025
0.1,0,12,False,7,False,0.9950756670338895,0.9434264068737952,2.4276207385645923
0.1,0,12,False,8,False,0.9841793709430837,0.8391126500950532,2.6995212468221235
0.1,0,12,False,9,False,1.0753990460819705,1.7668109700268604,1.400916725865897
0.1,0,13,False,0,True,1.053954728538417,0.6638189442923654,3.35746214953058
0.1,0,13,False,1,False,1.0333552693693997,1.8062492473570397,1.2097922282567881
0.1,0,13,False,2,False,1.0372675268980447,0.5263655700159183,4.167178645538845
0.1,0,13,False,3,False,0.9866205340745162,0.6740477994900451,3.0952680563822694
0.1,0,13,False,4,False,0.9299689434661927,0.7802858303734214,2.5203075243845006
0.1,0,13,False,5,False,0.9862293083216517,0.868926318480394,2.4001244659576444
0.1,0,13,False,6,False,0.9197315951377281,1.042162714551126,1.866226643877897
0.1,0,13,False,7,False,0.9867065582578981,1.0422765541308114,2.0019068117169403
0.1,0,13,False,8,False,0.9905784306867789,0.8436546780074435,2.4829213290343746
0.1,0,13,False,9,False,1.0755872620847118,1.7522123433014354,1.298068843349246
0.1,0,14,False,0,True,1.087015129311074,0.8317381426520517,2.8992608728066283
0.1,0,14,False,1,False,1.017576798679626,1.6574846574211841,1.3619338159265788
0.1,0,14,False,2,False,1.0706957513369355,0.5669859701567208,4.189209606738842
0.1,0,14,False,3,False,0.980398920123925,0.613345921119837,3.5459749786892067
0.1,0,14,False,4,False,0.9403480275887173,0.7958632499506891,2.6211295762563633
0.1,0,14,False,5,False,0.9712349110637905,0.862776817120015,2.497262189778662
0.1,0,14,False,6,False,0.9230648166621939,1.1658092494705372,1.7564792561129148
0.1,0,14,False,7,False,0.9809465813977472,0.8927465778688266,2.437560973069755
0.1,0,14,False,8,False,0.9747304987160119,0.8082202976305871,2.6754271257896596
0.1,0,14,False,9,False,1.0539887896326627,1.8050291166095507,1.2953588717729014
0.1,0,15,False,0,True,1.0375676602196864,0.6184017855391265,3.570652848981102
0.1,0,15,False,1,False,1.0269582706459668,1.879170581738265,1.1630236029114978
0.1,0,15,False,2,False,1.033941094705068,0.6097489595083289,3.6086658172127626
0.1,0,15,False,3,False,0.9983709234926332,0.6494169946548555,3.271675421103318
0.1,0,15,False,4,False,0.9297884005236959,0.803180701155876,2.4636147516283717
0.1,0,15,False,5,False,0.9983364196029159,0.9107661961384441,2.3327701434954453
0.1,0,15,False,6,False,0.9217086866801948,1.0627291057629484,1.8457507014389218
0.1,0,15,False,7,False,0.9913480304003119,1.0438195965123707,2.021169047653009
0.1,0,15,False,8,False,0.994198417400391,0.818811435316492,2.583991643825285
0.1,0,15,False,9,False,1.0677816193168357,1.6039546436732925,1.4167469754461883
0.1,0,16,False,0,True,1.0189029911141523,0.7419016239859307,2.912321170635639
0.1,0,16,False,1,False,1.049112997862848,1.7408679774041622,1.2779362303255106
0.1,0,16,False,2,False,1.042698102745082,0.5341219716888099,4.139719276220364
0.1,0,16,False,3,False,0.9957793883813798,0.7856660359623757,2.687682139098529
0.1,0,16,False,4,False,0.9255940473924907,0.8669090861359666,2.2641216102801476
0.1,0,16,False,5,False,0.9873955310113705,0.8293283561137872,2.5247442639750535
0.1,0,16,False,6,False,0.9240959698133616,1.1948751793194845,1.640012990978649
0.1,0,16,False,7,False,0.9798974839127429,0.8505007255977585,2.443198234516087
0.1,0,16,False,8,False,1.0075350144762845,0.8950492226784792,2.387074536247206
0.1,0,16,False,9,False,1.0689892548416127,1.5607798211132458,1.4523940132996256
0.1,0,17,False,0,True,1.024243412272181,0.7685289975104237,2.8872133902314987
0.1,0,17,False,1,False,1.0369822954001906,1.678444972605371,1.3384439733668645
0.1,0,17,False,2,False,1.0470255127677357,0.5702105715313913,3.977937560387703
0.1,0,17,False,3,False,0.9950733840707635,0.6412074526615731,3.36195976040874
0.1,0,17,False,4,False,0.9227105051265343,0.8864980658033985,2.2548810416176623
0.1,0,17,False,5,False,0.9956009288951246,0.7904783615085449,2.7285459349567147
0.1,0,17,False,6,False,0.9185399684576756,1.1663053852831642,1.706167794755733
0.1,0,17,False,7,False,0.9920249443878517,0.971623227054761,2.211875442223031
0.1,0,17,False,8,False,1.0049974072102101,0.8275426071117554,2.6309375566230906
0.1,0,17,False,9,False,1.0628017990760554,1.699160358929616,1.3550454923916684
0.1,0,18,False,0,True,1.0479553895796971,0.6658436982675952,3.34891565393022
0.1,0,18,False,1,False,1.0365266208914024,1.7950716454468338,1.2286618716385058
0.1,0,18,False,2,False,1.0334538320981468,0.5353710366585018,4.107427584508215
0.1,0,18,False,3,False,0.9921865066583859,0.6475336831108288,3.2603532710654544
0.1,0,18,False,4,False,0.9272411973629499,0.7868050964159288,2.50760578183044
0.1,0,18,False,5,False,0.9937139975901288,0.8751908721384967,2.4159744418045492
0.1,0,18,False,6,False,0.9220190028056848,1.077841266338227,1.8201985861529328
0.1,0,18,False,7,False,0.9744850907575474,1.064110022119855,1.9485985417031393
0.1,0,18,False,8,False,0.9945627945758218,0.8774195590835944,2.4118961552407954
0.1,0,18,False,9,False,1.0778561924847883,1.6748131204201384,1.3693932236201385
0.1,0,19,False,0,True,1.0361681399544045,0.6407792742753005,3.4800868963660916
0.1,0,19,False,1,False,1.0293131216858598,1.6949170974922978,1.3069752350625736
0.1,0,19,False,2,False,1.0458553585247246,0.5561306444155636,4.047278679893314
0.1,0,19,False,3,False,1.0021351095200077,0.625931575339935,3.4456227602845186
0.1,0,19,False,4,False,0.9281317417091349,0.9231693557182322,2.163697562371443
0.1,0,19,False,5,False,0.9925884090206066,0.8384385614581309,2.5478054673077453
0.1,0,19,False,6,False,0.9279520092928434,1.2006489992736256,1.6633274824509245
0.1,0,19,False,7,False,0.991940415874509,1.0093541511050321,2.114999758680205
0.1,0,19,False,8,False,0.9906696160317808,0.8274245007792238,2.5767291864604323
0.1,0,19,False,9,False,1.0552449625307727,1.683205840142658,1.3492249645154164
0.1,0,20,False,0,True,1.0710387380650292,0.7100515713733532,3.509344115805471
0.1,0,20,False,1,False,1.0291718431719945,1.7454051475119636,1.3718363721561604
0.1,0,20,False,2,False,1.0483911921586797,0.5439854237987642,4.483805554395718
0.1,0,20,False,3,False,0.9939724871992776,0.6816030591181442,3.3927628366332714
0.1,0,20,False,4,False,0.9336315800634825,0.8368510428808682,2.5956016491535316
0.1,0,20,False,5,False,0.9844289919508593,0.8754643293521079,2.616113667477438
0.1,0,20,False,6,False,0.9248555079817211,1.0756591221144336,2.000367972669635
0.1,0,20,False,7,False,0.9738500756019851,0.9047396089096965,2.504258567628548
0.1,0,20,False,8,False,0.9915260957886554,0.890648772163518,2.5900511750785946
0.1,0,20,False,9,False,1.0491332479485034,1.7355919227771506,1.406350914500451
0.1,0,21,False,0,True,1.0740864550793088,0.6869306785772092,3.229032807705646
0.1,0,21,False,1,False,1.0404207905810035,1.7243821719840784,1.2460102879214356
0.1,0,21,False,2,False,1.0332896395936435,0.5040427687196162,4.2335122098738145
0.1,0,21,False,3,False,0.9758407656584763,0.6384814948740697,3.1562890773130685
0.1,0,21,False,4,False,0.9215332359657541,0.7684171591022616,2.4766240105282886
0.1,0,21,False,5,False,0.9748938112753874,1.0818217452217942,1.8610058440985233
0.1,0,21,False,6,False,0.905309952177148,1.0092963833746242,1.8523570724147314
0.1,0,21,False,7,False,0.9856231116934889,1.0637008012734015,1.9135399007912866
0.1,0,21,False,8,False,1.0022446753934016,0.8187745304043987,2.5278748162118174
0.1,0,21,False,9,False,1.086758332651822,1.7041522664685465,1.3169543239673938
0.1,0,22,False,0,True,1.0488662120461283,0.6911123252985962,3.3232349795259313
0.1,0,22,False,1,False,1.0335204079973954,1.6900832707540696,1.3390615724782164
0.1,0,22,False,2,False,1.0395741713733346,0.5727524926779316,3.974459594280013
0.1,0,22,False,3,False,0.9964091386685529,0.7064994552470472,3.0882714326310827
0.1,0,22,False,4,False,0.9306849202246692,0.7819753482688676,2.606148799411118
0.1,0,22,False,5,False,0.9973832923623719,0.9777977566621099,2.2335858296947926
0.1,0,22,False,6,False,0.9216578400678819,1.0318626132180133,1.9558585274370717
0.1,0,22,False,7,False,0.9830267361648115,0.9063425190050799,2.374994284419088
0.1,0,22,False,8,False,0.9848160517616584,0.8359024879290293,2.579818151936945
0.1,0,22,False,9,False,1.064061771174742,1.805671730939255,1.290380034908234
0.1,0,23,False,0,True,1.0098876106661796,0.6543954657164514,3.40419436779479
0.1,0,23,False,1,False,1.037827712325532,1.7058412579559616,1.3420485741636292
0.1,0,23,False,2,False,1.0517109601079702,0.5817218374467058,3.988068585907993
0.1,0,23,False,3,False,1.0111120999903296,0.7289984815952383,3.0595268572910155
0.1,0,23,False,4,False,0.933177912342407,0.9084475918851088,2.2659282753415297
0.1,0,23,False,5,False,1.0072122428897978,0.8245733679681441,2.694469538767319
0.1,0,23,False,6,False,0.9310351523445491,1.210101335938168,1.6971722581691842
0.1,0,23,False,7,False,0.9831358592904497,0.8841375799713826,2.452874184825525
0.1,0,23,False,8,False,0.9778614087059642,0.9538723383829372,2.2613544411052713
0.1,0,23,False,9,False,1.0570384248926328,1.5479107431399017,1.5063519236956566
0.1,0,24,False,0,True,1.0225609283673835,0.7803593716815608,2.7679650035605645
0.1,0,24,False,1,False,1.0463335164965089,1.7534860327054764,1.2604739565520287
0.1,0,24,False,2,False,1.0360378300006987,0.5247941588508279,4.1701595540382765
0.1,0,24,False,3,False,0.9859336155521274,0.8350520473399731,2.494021423976043
0.1,0,24,False,4,False,0.9301448798669303,0.8373649644326561,2.346398998334393
0.1,0,24,False,5,False,0.9844428391371881,0.8995746607943103,2.311635425079331
0.1,0,24,False,6,False,0.9201396389214372,1.0898869751890776,1.7833571544250717
0.1,0,24,False,7,False,0.987344709522896,0.8544040372248114,2.4410212626134746
0.1,0,24,False,8,False,1.0097243755363643,0.84008727154473,2.5388935175750085
0.1,0,24,False,9,False,1.0773382748613978,1.5849904802365764,1.4357918441810478
0.1,0,25,False,0,True,1.0798636990969412,0.7243443968195108,3.183514496240549
0.1,0,25,False,1,False,1.0211004796261638,1.7363297619524756,1.2557964916244284
0.1,0,25,False,2,False,1.053221692107098,0.545924122022584,4.119746615012243
0.1,0,25,False,3,False,0.9818940121589973,0.6120492815457661,3.425793758496131
0.1,0,25,False,4,False,0.9310435931111776,0.7910650644026223,2.5132795948948483
0.1,0,25,False,5,False,0.9781699835010261,0.920531408023891,2.269126540199814
0.1,0,25,False,6,False,0.9224471811000908,1.101554688753009,1.788209671049244
0.1,0,25,False,7,False,0.9797390108361415,0.9033735672203814,2.3159331365233666
0.1,0,25,False,8,False,0.9831405238034683,0.8206990664164495,2.558083125117396
0.1,0,25,False,9,False,1.0693793795026625,1.8441286428433101,1.238293481697343
0.1,0,26,False,0,True,1.0422192778883348,0.6740658720765281,3.3122525249736063
0.1,0,26,False,1,False,1.03741966321706,1.7661761535133187,1.2583085158794256
0.1,0,26,False,2,False,1.036333859291937,0.5423779350506502,4.093213064523493
0.1,0,26,False,3,False,0.9923712781896409,0.6624581555555694,3.2090938059750496
0.1,0,26,False,4,False,0.9276972015593198,0.7815545955290848,2.5428081963630587
0.1,0,26,False,5,False,0.9907357592344623,1.0712415560802193,1.981240075323824
0.1,0,26,False,6,False,0.9225717844694519,1.046183112952924,1.8891182337242975
0.1,0,26,False,7,False,0.978931239460797,0.9752075047777373,2.1504127693868345
0.1,0,26,False,8,False,0.9904658392795848,0.7853190032801061,2.7018427683508635
0.1,0,26,False,9,False,1.0812542505120517,1.6954161111838615,1.3662123254797656
0.1,0,27,False,0,True,1.0339694798907504,0.6357144718942307,3.480414997916047
0.1,0,27,False,1,False,1.033760108203543,1.9204896813209704,1.1518427710072199
0.1,0,27,False,2,False,1.0335951462763413,0.5418168239201911,4.082097607732642
0.1,0,27,False,3,False,1.0018574760841084,0.6308310977628929,3.3984294523691987
0.1,0,27,False,4,False,0.9255325663068812,0.8162188502984472,2.426445237585113
0.1,0,27,False,5,False,0.997545663119839,0.8728705284914156,2.4455039267508196
0.1,0,27,False,6,False,0.9290179750297554,1.087301286124662,1.828351216961786
0.1,0,27,False,7,False,0.9801363196252549,1.108125289045431,1.8927054221267507
0.1,0,27,False,8,False,0.9965397860422277,0.8706774865550462,2.449191464730027
0.1,0,27,False,9,False,1.068045798342376,1.5159544845867126,1.5076103964127265
0.1,0,28,False,0,True,1.0309952941559124,0.6297072807200905,3.6044918352279187
0.1,0,28,False,1,False,1.0495071885567617,1.7794404045395198,1.2984584225794193
0.1,0,28,False,2,False,1.0270901368691994,0.5891270845617691,3.8381827303054954
0.1,0,28,False,3,False,0.9937721506813191,0.6982759736765064,3.133183282842885
0.1,0,28,False,4,False,0.9366579706425733,0.8128482065836983,2.536866766132803
0.1,0,28,False,5,False,0.9927342925130649,0.8451459565561961,2.5859932322381725
0.1,0,28,False,6,False,0.9214008797594858,1.0496003001834815,1.9326390663808515
0.1,0,28,False,7,False,0.9890152618374229,0.9363350488047623,2.3254006579943387
0.1,0,28,False,8,False,0.9882632854288153,0.881256042910553,2.4688609534887833
0.1,0,28,False,9,False,1.0705638508039588,1.7782637014634233,1.3253863357522027
0.1,0,29,False,0,True,1.01881351250325,0.6663700185270085,3.32629875580266
0.1,0,29,False,1,False,1.0446331722546234,1.7139094621777635,1.3260440226017183
0.1,0,29,False,2,False,1.0497213143966526,0.6067727212209796,3.7638297753249224
0.1,0,29,False,3,False,1.0074835996240639,0.7184307990970088,3.0509497088123774
0.1,0,29,False,4,False,0.9251656428798285,0.9084450638581225,2.2156585486536353
0.1,0,29,False,5,False,0.9967685130265977,0.7983627753300571,2.7162893903074927
0.1,0,29,False,6,False,0.930612362137285,1.1832445900039419,1.7111035637861105
0.1,0,29,False,7,False,0.981631235516712,0.8573485298385911,2.4909956415940226
0.1,0,29,False,8,False,0.9840447233238803,0.9787798300271029,2.187317520535595
0.1,0,29,False,9,False,1.0611260804438176,1.5683362099194247,1.4720068300848563
0.1,0,30,True,0,True,1.064875801535651,0.7026929526522884,3.0542345515792904
0.1,0,30,True,1,False,1.0404168228840223,1.7269489494107582,1.214218630012331
0.1,0,30,True,2,False,1.0312788421452235,0.5344944152239165,3.8886778089943883
0.1,0,30,True,3,False,0.9861025458573843,0.6369987292428196,3.119985242441898
0.1,0,30,True,4,False,0.922807610792035,0.7817473379480887,2.3791059458061414
0.1,0,30,True,5,False,1.0045009906964695,1.0777422850024672,1.8784709036033456
0.1,0,30,True,6,False,0.8989398934940431,1.0757412005050204,1.6841930761308523
0.1,0,30,True,7,False,0.9770048612210626,1.0144277650837792,1.9410853101061742
0.1,0,30,True,8,False,0.9995862933479026,0.8106474174982614,2.4851769365929854
0.1,0,30,True,9,False,1.0744861701257793,1.6385589474325997,1.3216236022447312
0.1,0,31,False,0,True,1.066597533519314,0.6584751980410264,3.390133388011094
0.1,0,31,False,1,False,1.033639605501473,1.7687205776594515,1.223110081630277
0.1,0,31,False,2,False,1.03851505554271,0.5193238368654749,4.185334493285479
0.1,0,31,False,3,False,0.9809044608892007,0.64043070953197,3.2056063788104585
0.1,0,31,False,4,False,0.9240741731119613,0.7857076411399025,2.4615093421587435
0.1,0,31,False,5,False,0.984236991751155,1.03332579846625,1.993508281188351
0.1,0,31,False,6,False,0.9073477231210307,1.008138893670548,1.8836881970154205
0.1,0,31,False,7,False,0.9886980079084428,1.0399531490307004,1.9897820905370718
0.1,0,31,False,8,False,0.9933864350386195,0.7716758160235725,2.6942566795076974
0.1,0,31,False,9,False,1.0826009657904387,1.7742483795711033,1.2770550703844887
0.1,0,32,False,0,True,1.020949032933913,0.738207109504761,2.8724383301202225
0.1,0,32,False,1,False,1.0450647008681428,1.7336026641769597,1.2520408186418504
0.1,0,32,False,2,False,1.034048068610223,0.5252845943967935,4.088565301307528
0.1,0,32,False,3,False,0.988826096587519,0.7724366207080177,2.6587771584835806
0.1,0,32,False,4,False,0.9286828343837774,0.8136980132242764,2.3704403837067436
0.1,0,32,False,5,False,0.9905303219695076,0.9059138953398522,2.2709403570195104
0.1,0,32,False,6,False,0.9162139439211668,1.0970202156104791,1.7346311500392058
0.1,0,32,False,7,False,0.9847525767166571,0.8951293906126638,2.284894665060538
0.1,0,32,False,8,False,1.0069861422597894,0.833763691843817,2.5084496596546915
0.1,0,32,False,9,False,1.083946054478849,1.6849438045823797,1.3361250999299545
0.1,0,33,True,0,True,1.072435972277388,0.8870616227073751,3.4534763443335255
0.1,0,33,True,1,False,1.1496611530827707,1.7034011673385747,1.9279324779384468
0.1,0,33,True,2,False,1.0259846195396345,0.6448803892890159,4.544651475352392
0.1,0,33,True,3,False,0.9576075156682353,0.6411740958776682,4.266291059686964
0.1,0,33,True,4,False,0.9225060141343157,0.9486480604164093,2.7778128733634393
0.1,0,33,True,5,False,0.9248062579460791,0.7123555850690982,3.708453428403635
0.1,0,33,True,6,False,0.8902424643156149,1.3097410770406532,1.9416089309557887
0.1,0,33,True,7,False,0.9389700062835261,0.8856171207572067,3.028618837032424
0.1,0,33,True,8,False,1.0379111940048942,0.740413041806593,4.0042855431765645
0.1,0,33,True,9,False,1.0798745093989854,1.526707839697405,2.020487915097632
0.1,0,34,False,0,True,1.0304807960727893,0.7442739816645072,2.910397987913224
0.1,0,34,False,1,False,1.038206617095328,1.7386487962820936,1.2552124675603795
0.1,0,34,False,2,False,1.033317616955676,0.5206277870678697,4.17207210833689
0.1,0,34,False,3,False,0.9936234623739176,0.6848457399851157,3.0498213141988364
0.1,0,34,False,4,False,0.9361156472285389,0.8058639210046554,2.4418169714602502
0.1,0,34,False,5,False,0.9970940888613999,0.9210890647198885,2.2755156733811113
0.1,0,34,False,6,False,0.9239025649334357,1.1562446966274678,1.6796613732436734
0.1,0,34,False,7,False,0.9792982343061741,0.9164854135287875,2.2461291811484325
0.1,0,34,False,8,False,0.9966076610866168,0.8506740814863274,2.4626706609330222
0.1,0,34,False,9,False,1.0713527960362943,1.6612465176332871,1.3556380176826301
0.1,0,35,False,0,True,1.020414814058274,0.7519571759701705,2.7734346736464404
0.1,0,35,False,1,False,1.0408827342513116,1.8011019669427826,1.1811302659576886
0.1,0,35,False,2,False,1.0374800889765714,0.5188835282753699,4.086431094722951
0.1,0,35,False,3,False,0.9941980603494187,0.6736113139645162,3.016461819319483
0.1,0,35,False,4,False,0.9318529689804271,0.8254128385012627,2.3073340105708153
0.1,0,35,False,5,False,0.9962184352772193,0.8026124417025046,2.5367810254782586
0.1,0,35,False,6,False,0.9252908486269684,1.282005455457993,1.4751041596917769
0.1,0,35,False,7,False,0.9823198119423384,0.9340442335633623,2.1494124181992627
