alpha,seed,client_id,is_malicious,l2_bn1,l2_conv1,l2_layer1,l2_layer2,l2_layer3,l2_layer4,l2_linear,update_l2_to_global,l2_to_median,n_participations,n_local_samples
0.5,0,71,False,7.880925533484957,0.009847449072312959,9.645190240660087,18.539299002191694,23.203588502240972,35.90702948731272,0.016222741140504895,48.234405517578125,2.232557773590088,84,500
0.5,0,72,False,7.870576995849225,0.006696803994774156,9.355766604588299,18.2108210170925,23.094277784834887,35.87375577876606,0.011386084060114463,47.97269058227539,2.5748748779296875,107,500
0.5,0,73,False,7.845696563945873,0.008031087507629276,9.762576839820905,18.532380987900904,23.142687358146382,36.01911868686055,0.010568013069630662,48.30392074584961,2.509509563446045,93,500
0.5,0,74,False,7.871077176874096,0.004939643373187382,9.841460615122843,18.567128106709077,23.120405248645387,35.897171163978435,0.005440911355772235,48.23591995239258,1.92887282371521,101,500
0.5,0,75,False,7.859572072999512,0.012798337183096255,9.577354941976001,18.000214126740076,22.93682090159229,35.702278387070095,0.020796907539700978,47.73096466064453,2.805318832397461,97,500
0.5,0,76,False,7.867473685638324,0.011021810757449227,9.489797356284194,18.30200092197177,23.052356778201137,35.860841951097754,0.015118289361385531,48.003318786621094,1.7351301908493042,105,500
0.5,0,77,False,7.8510748019035255,0.009961074502086935,10.062325037696512,18.6856717629766,23.1579679450379,36.16240362268638,0.020853003344014315,48.539127349853516,3.6995208263397217,109,500
0.5,0,78,False,7.841211995965111,0.011559487608692466,10.08942323372615,18.574734873888808,23.14934193155582,35.92399203272624,0.01793668097772991,48.31890869140625,2.863267660140991,97,500
0.5,0,79,False,7.868050733405627,0.005661725952745051,9.625743721707044,18.525558786133853,23.041669639428942,35.86048729226687,0.006350458088725204,48.110801696777344,2.3280537128448486,111,500
0.5,0,80,False,7.873755384100578,0.007067521239797983,9.502027378806243,18.343563915679503,23.016156506700405,35.83427348466043,0.006748027465582909,47.9854850769043,1.8898440599441528,101,500
0.5,0,81,False,7.865716550932285,0.010830131117645513,9.995353542291632,18.716942399095576,23.141181896063944,35.84189036294334,0.0071476820085373685,48.2933464050293,1.8888663053512573,94,500
0.5,0,82,False,7.866962080172227,0.005907072572873558,9.322606039704835,18.045334307561763,22.93820886581404,35.860654617705805,0.01041054917026119,47.81819152832031,2.8677122592926025,101,500
0.5,0,83,False,7.877815979666234,0.01539066688884684,9.723457918094864,18.361408039133817,23.112621395501627,35.89978123746714,0.02615371497702376,48.13228988647461,2.00557279586792,87,500
0.5,0,84,False,7.876806878761878,0.01172389597956853,9.944011547600413,18.665975207054494,23.155733013897326,35.88013499240576,0.01622022243615137,48.30018997192383,2.268958568572998,99,500
0.5,0,85,False,7.860379309883105,0.0034362745009739477,9.253934936651419,17.86629053902405,22.894699738931447,35.78691904970462,0.006710319144985329,47.66019821166992,2.9782490730285645,94,500
0.5,0,86,False,7.862972361471306,0.005277486667440116,9.859401101771125,18.34262339676406,23.06909062289604,35.8263135331232,0.006246365887927984,48.07485580444336,1.9091970920562744,86,500
0.5,0,87,False,7.867404653474794,0.00918987015675838,9.571805905129363,18.101696124446462,23.013495763136888,35.80302660889536,0.014876607158010757,47.88172149658203,3.123479127883911,116,500
0.5,0,88,False,7.874507886784307,0.005399875779620804,9.707216634450162,18.412424799108877,23.115062279246484,35.89222000632326,0.00732533986210092,48.14365005493164,1.8602358102798462,99,500
0.5,0,89,False,7.866417474953696,0.007380937958487272,9.621197053063343,18.14121793802306,22.94621605110356,35.81190769364846,0.00857050167387793,47.88079071044922,2.2487986087799072,96,500
0.5,0,90,False,7.872460073957051,0.021866005779133776,9.819943990949563,18.532268768063695,23.090294430325805,36.0048217942112,0.03436312714402664,48.28390121459961,2.7482850551605225,95,500
0.5,0,91,False,7.86890990012989,0.012290856913315216,9.795104008818246,18.434539856132222,23.03222339328152,35.8768495880315,0.016806038876948256,48.117733001708984,1.8880820274353027,97,500
0.5,0,92,False,7.86423296458479,0.004883631436396858,9.680672284441622,18.39091198000139,23.09599732939899,35.876759317508125,0.0027554149372464643,48.10771179199219,1.7081804275512695,104,500
0.5,0,93,False,7.868422881925299,0.011008307537762906,9.638442035487275,18.408110403828896,23.048963128206424,35.83475723547286,0.014109976697253898,48.05253219604492,1.9043246507644653,113,500
0.5,0,94,False,7.861436013375854,0.011961936912667396,9.400335699236777,18.04829572239142,23.039060332925644,35.8669616550182,0.01837078392461436,47.88669204711914,2.9459519386291504,100,500
0.5,0,95,False,7.874997362257501,0.007126613102788971,9.885964025190054,18.50783479955709,23.09463286482469,35.83779341926257,0.008776278412416122,48.16631317138672,2.474135160446167,104,500
0.5,0,96,False,7.8714742298788725,0.014744828399627243,9.735081977377497,18.41378454680087,23.10802001513651,35.773615277372734,0.024151124900012366,48.05743408203125,1.9262534379959106,88,500
0.5,0,97,False,7.888344173987041,0.008985239031439123,9.779709866003767,18.63202659782485,23.293230321887485,36.1283209411488,0.017828811212448878,48.50614929199219,3.2712292671203613,103,500
0.5,0,98,True,7.9178457725772216,0.007591416486461178,9.40741197907823,18.713267623935348,23.301119338490306,35.47798949863745,0.0070911977884923535,47.98963165283203,5.171470642089844,118,500
0.5,0,99,False,7.870097753773197,0.012210334688475473,9.684482738998472,18.272017920332463,23.12700786526197,35.8961240286259,0.018305720150082732,48.09336853027344,2.3660731315612793,92,500
0.1,0,0,False,7.882167768293383,0.016588349553951536,8.952007159677198,16.977907786072457,23.71835310810263,36.76393601745827,0.022600787408427348,48.421627044677734,3.244431257247925,90,500
0.1,0,1,False,7.899661657419448,0.007507704128173927,9.029009220902338,17.075656591058593,23.722236584705065,36.83956135974655,0.01187713098783293,48.53246307373047,2.8878848552703857,104,500
0.1,0,2,False,7.881823848241979,0.015807857842880888,9.026350419023785,17.164539115313325,23.757068814802725,37.02239497258458,0.021447454737909454,48.7161750793457,3.4891185760498047,107,500
0.1,0,3,False,7.89672266732455,0.016082665046809327,9.152654241545605,17.125484551371642,23.705581098411326,36.804899338030296,0.01664367937198138,48.5382080078125,3.2022838592529297,97,500
0.1,0,4,False,7.920409225916281,0.006384780532999509,8.634967900951496,16.68991493507148,23.608830862609064,36.77402808143716,0.010008196369682787,48.22397994995117,3.5264360904693604,107,500
0.1,0,5,False,7.9153575524856725,0.009710192562547237,8.98097354427057,16.86657498766945,23.676491834772577,36.81404394464261,0.017607349435248457,48.411109924316406,2.655521869659424,109,500
0.1,0,6,False,7.902532078398197,0.006813202030738655,8.653218993422959,16.67151222771646,23.60823048142598,36.65556162246143,0.012766239136965552,48.12736511230469,3.451159715652466,98,500
0.1,0,7,True,7.9204603292020055,0.007987656810104177,9.07432371602365,16.983784673330565,23.697393483695947,36.319757401803315,0.006353957506843745,48.10628128051758,3.918057441711426,89,500
0.1,0,8,True,7.92140902610318,0.005117959126323817,8.559527884491775,16.573227275321628,23.57423963988742,36.13426134124338,0.009448974458304336,47.66669464111328,4.635194778442383,103,500
0.1,0,9,False,7.918577892507608,0.015589750191514855,8.644313718888107,16.66193673943101,23.591562421988446,36.75144116285361,0.01866370837055476,48.189937591552734,4.06830358505249,90,500
0.1,0,10,False,7.917529204033627,0.01731374895962863,8.980800543898278,16.91376071238461,23.671706982747526,36.70345091780858,0.021754071523866422,48.34148406982422,2.4313013553619385,106,500
0.1,0,11,False,7.9106312519671,0.006925009239096392,8.809550413970099,16.957461018986713,23.68044440342137,36.53213238618756,0.01824145283416798,48.198516845703125,2.568831205368042,96,500
0.1,0,12,False,7.903498940880799,0.0064155609914749575,8.947924911365545,16.971973628293608,23.82331394545332,37.17180448377044,0.020018450710610106,48.78390121459961,3.894500255584717,100,500
0.1,0,13,False,7.899685639612789,0.004807464945431402,9.07642652337202,17.068216928826903,23.713226661539633,36.73211487617097,0.008078755413272324,48.45280838012695,2.5612330436706543,89,500
0.1,0,14,False,7.926086116283778,0.00890352303078656,9.007268178642946,17.18556951096105,23.873456157883254,36.7211563377129,0.016160220372481555,48.5559196472168,3.594757318496704,95,500
0.1,0,15,False,7.892512222077198,0.004535363429652457,8.94179063964057,16.92489339837507,23.656453821227,36.68036523481277,0.008126902668076866,48.30915069580078,2.4146862030029297,105,500
0.1,0,16,False,7.914575267854832,0.0057292136756863085,8.551599141263605,16.485484199607388,23.54744242712679,36.528130202902915,0.011212429683055825,47.91999053955078,4.064828395843506,105,500
0.1,0,17,False,7.885617262379252,0.005879526144732968,8.857122292284535,16.901534858510974,23.695980976945812,36.964165389352246,0.013742089109706935,48.51947021484375,3.495007276535034,119,500
0.1,0,18,False,7.895592696960917,0.00433252174209608,9.125997246079798,17.09122540216162,23.7375817246443,36.90280360692629,0.010553479592548515,48.610923767089844,2.9770185947418213,83,500
0.1,0,19,False,7.879045295623169,0.005578356649309773,8.944768894945057,17.144073230112618,23.778920443453003,37.020705409392626,0.016449963713325865,48.702911376953125,3.595109462738037,95,500
0.1,0,20,False,7.9320745896592815,0.004959530078693159,8.751304670234637,16.72603083814927,23.672679247623606,36.619851136772766,0.013233434914485063,48.173336029052734,4.110909461975098,106,500
0.1,0,21,False,7.90775158300342,0.030435722244509966,9.128711358584571,17.089363517928003,23.670476458634266,36.72766204310642,0.054671037385147905,48.446136474609375,3.020571231842041,93,500
0.1,0,22,False,7.925591419065502,0.01648219492612867,8.836590652907974,16.78260666546081,23.633384000792397,36.611701387372804,0.021648646006230895,48.18193817138672,3.152008295059204,111,500
0.1,0,23,False,7.918405183235538,0.004426777847162863,8.667112870039885,16.688376307079913,23.613529268495125,36.80122711257014,0.009029004039472419,48.25193405151367,3.955927848815918,97,500
0.1,0,24,False,7.904215540560545,0.009671372193273435,8.70865827669086,16.712720720494783,23.625978772368956,36.73480699998112,0.017182350178540876,48.220947265625,2.9834301471710205,101,500
0.1,0,25,False,7.9170532553587805,0.004801688908902924,9.040484943261973,17.243685573228753,23.90278128405583,36.83040585463891,0.008391053724577687,48.67828369140625,3.6785764694213867,110,500
0.1,0,26,False,7.921090110197058,0.017986759167732954,8.988285630020739,16.92609728948229,23.67904242268558,36.630849370466066,0.022855545923729098,48.29625701904297,3.0472941398620605,92,500
0.1,0,27,False,7.886719965828381,0.004995958874006304,9.030953808037887,17.09052100821833,23.71977265408896,36.76316210782396,0.010044369057682545,48.476802825927734,2.8273489475250244,105,500
0.1,0,28,False,7.915403053908505,0.014886661432962175,8.749916631866764,16.72061815154073,23.58714526235266,36.64337786116949,0.022276341018114463,48.144317626953125,3.190791130065918,93,500
0.1,0,29,False,7.923281365144292,0.007298254144217359,8.637850520518345,16.548640650957555,23.558968818697487,36.69429388963559,0.011426240640400263,48.090972900390625,4.060340404510498,98,500
0.1,0,30,True,7.930142764002852,0.01665346101239382,9.191969957293939,17.076636404690507,23.675046317140065,36.333312595121086,0.01699562162883972,48.16215515136719,4.441375255584717,105,500
0.1,0,31,False,7.908905992012601,0.018505416879924668,9.132670670293379,17.00571899168995,23.64713186772388,36.65268655336077,0.0278195623856772,48.350215911865234,3.061791181564331,80,500
0.1,0,32,False,7.902970210468015,0.0064453930334998685,8.803672558108715,16.796647295119577,23.658913600691267,36.72683312870487,0.01193188957109668,48.277225494384766,2.538731098175049,105,500
0.1,0,33,True,7.8965211301783675,0.1394574720308889,8.940234460787769,17.018349570602656,23.622084147515373,36.17865901141243,0.04524695863948229,47.9425048828125,4.890238285064697,80,500
0.1,0,34,False,7.914019428730956,0.003723488463478432,8.947122248200458,17.032790324027825,23.749268580308183,36.86577100701715,0.00706605118526258,48.53770446777344,2.3256356716156006,103,500
0.1,0,35,False,7.900923515992142,0.00505904368982586,8.633506097316813,16.738733424425945,23.621762389852492,36.7222146073279,0.007595090548179659,48.20429229736328,2.316370725631714,95,500
0.1,0,36,False,7.923813890628192,0.01746459981868075,8.993257547326664,16.945960875708327,23.71534879031797,36.53410934451748,0.024614301709532896,48.2491340637207,2.7479665279388428,103,500
0.1,0,37,False,7.896642586639619,0.005384340802112177,9.042585756110885,17.033352892480742,23.68356829911045,36.725173112587726,0.009001864054470489,48.41391372680664,2.8412582874298096,100,500
0.1,0,38,False,7.896178839719402,0.008560044241649417,8.871613812501863,16.836427904841873,23.621559351797142,36.86194250710677,0.013845188147476798,48.3869514465332,2.2677106857299805,86,500
0.1,0,39,False,7.877909306010037,0.006910166421429117,8.79473763690125,16.81741263909945,23.652494514268433,36.626846498048224,0.011380986534287502,48.199562072753906,3.183203935623169,111,500
0.1,0,40,False,7.914954204210336,0.006937371518900891,8.839802364711176,16.89532464188528,23.658495925142848,36.738309254518576,0.008286634504667389,48.32872009277344,1.9861502647399902,103,500
0.1,0,41,False,7.890144007724464,0.00649581257774842,9.043696919795694,17.149679377064412,23.73319407581636,36.80858716008844,0.00888494138216235,48.54160690307617,2.966729164123535,100,500
0.1,0,42,False,7.923113716214799,0.007611138914134904,8.998343667500837,17.110470949772154,23.76426681437321,36.79700726375933,0.011448861682777353,48.5311393737793,2.702260971069336,89,500
0.1,0,43,False,7.905335204252483,0.00936656404096526,8.569159417166619,16.51023385208053,23.511692241771968,36.50635477175179,0.019623964133124675,47.89594268798828,4.244384288787842,85,500
0.1,0,44,False,7.9174059426478705,0.005395508506988464,8.666915257413665,16.60606184359225,23.508793325338484,36.57083200967629,0.006882141165782017,47.99634552001953,3.679351329803467,110,500
0.1,0,45,False,7.921255086028375,0.016649628052630417,8.813586756687378,16.828210100031903,23.671861602508486,36.61034470424658,0.02134379766416056,48.21078872680664,2.661067485809326,98,500
0.1,0,46,False,7.8991462201367275,0.01509775445777861,9.157923989595075,17.187886977891324,23.74404586786571,36.68192363904787,0.015668172487609388,48.48733901977539,3.009092330932617,89,500
0.1,0,47,False,7.906353918248289,0.007024157257263566,9.090751432113654,17.05769342538727,23.824839025659426,36.912968835501594,0.020097668515659375,48.644676208496094,3.3899567127227783,105,500
0.1,0,48,False,7.916434234837718,0.018408736175691512,8.823776914756419,16.842789921828714,23.644151267689548,36.68506739327148,0.026473105680530663,48.26008987426758,2.9016518592834473,111,500
0.1,0,49,False,7.867580679228333,0.006329558207072277,8.87936434897373,16.94301150830658,23.69968453267303,36.86401688739682,0.015768757212730522,48.460655212402344,4.336080551147461,97,500
0.1,0,50,False,7.920584559438588,0.005172447285507476,8.67759213974603,16.792873051401468,23.66581998528642,36.7381484849625,0.007152607166593798,48.26797866821289,3.0595624446868896,116,500
0.1,0,51,False,7.901022588494758,0.005826885766206754,8.780036186962805,16.80819201065609,23.59229554938436,36.65061050235823,0.012079610709027225,48.186004638671875,2.641937494277954,107,500
0.1,0,52,False,7.907486040574596,0.0048084054755049704,8.96357087305055,17.005216480992633,23.665343418450387,36.7538810080215,0.005201121847058365,48.40398406982422,2.320556640625,108,500
0.1,0,53,False,7.920192929296795,0.004783183362904122,8.601285695638689,16.636906741174144,23.59167990450819,36.74058791769716,0.008059516647838025,48.16570281982422,4.445862770080566,109,500
0.1,0,54,True,7.9092142537910455,0.009255273190048208,8.777882780309671,16.856948714885487,23.570776595184405,36.37589182961436,0.014574763280764628,47.98484420776367,3.610779285430908,105,500
0.1,0,55,False,7.9118185383027875,0.00474278489813755,8.792709509413495,16.896772503941293,23.700053404259794,36.77677248038075,0.008761499837694267,48.3697395324707,2.3952152729034424,110,500
0.1,0,56,True,7.906216613789508,0.008239815411452724,9.080940003356245,17.15548245339978,23.719833065617596,36.449818972335144,0.017677886779075003,48.275238037109375,4.562543869018555,104,500
0.1,0,57,False,7.93265231898539,0.00823176226767693,8.985807406638424,17.125113769569303,23.759975535632194,36.34878679424043,0.02227841615421411,48.19447326660156,3.707716941833496,94,500
0.1,0,58,False,7.910109079950292,0.005738649121991198,8.58987777093113,16.544077868891954,23.53355779643191,36.56677442103019,0.014418065076689534,47.96890640258789,4.085874557495117,95,500
0.1,0,59,False,7.914704391868737,0.018641959134382036,8.818818718231638,16.983856549918706,23.75120520296163,36.84506455699505,0.026758387193402615,48.48225784301758,2.6359736919403076,99,500
0.1,0,60,False,7.907972300885328,0.009601953717179318,8.621345871119146,16.601891295564954,23.545106988793975,36.4657447389711,0.014116997512326486,47.92289733886719,4.136634826660156,112,500
0.1,0,61,True,7.896887453572847,0.007279701094081585,8.886615317147482,17.115191254164202,23.66044177429393,36.49324189336646,0.010971758796079489,48.22688293457031,3.971707582473755,93,500
0.1,0,62,False,7.914993804670464,0.007811092179083046,8.954977733368386,16.908816978836217,23.71166015906631,36.7789483016487,0.015332599153759735,48.411537170410156,3.138669013977051,99,500
0.1,0,63,True,7.9216314236967005,0.009802839776631739,8.5186793198911,16.5984714998993,23.542529615910674,36.10476408517194,0.013325472608423492,47.63014221191406,4.826108455657959,94,500
0.1,0,64,False,7.917011875491838,0.007843296810478453,8.709413851396558,16.70866512660899,23.595046386147644,36.66807170374369,0.012131717196866454,48.155818939208984,2.5856382846832275,118,500
0.1,0,65,True,7.933199617746761,0.006069179153680699,8.873105141401435,17.07137820150624,23.684961350829855,36.19394605162707,0.00863706296142099,48.00078201293945,3.3476645946502686,108,500
0.1,0,66,False,7.89483913546068,0.005283216791357832,9.106551179608656,17.114313866269626,23.737895695258203,36.878251686135194,0.010577202756866369,48.59678649902344,3.415299415588379,97,500
0.1,0,67,False,7.896765381471512,0.018649246173316078,8.945993102530414,17.12361104824604,23.73029658896295,36.71523153223956,0.031023021045553153,48.443050384521484,2.961658477783203,108,500
0.1,0,68,False,7.919843257273961,0.0070925091676904695,8.629126029344075,16.587586268160223,23.60788303713788,36.740859071936605,0.010078101814715884,48.1617431640625,4.270257472991943,99,500
0.1,0,69,False,7.897469321621826,0.007428273995978767,9.113759298489526,17.12751388069439,23.67890231153817,36.762033411673606,0.01099440130613956,48.486244201660156,2.400118589401245,100,500
0.1,0,70,False,7.901467872518437,0.006961095066473407,9.175243403302186,17.183050059814025,23.70280868211417,36.82137496663906,0.007091513034822051,48.57477951049805,2.985405445098877,86,500
0.1,0,71,False,7.911408588974204,0.005574892932599339,8.677310418563486,16.707096438232153,23.640601044993574,36.86387982592589,0.01041840972810338,48.320125579833984,3.866227865219116,84,500
0.1,0,72,False,7.898347488573378,0.005518253304094698,8.842671136018957,16.928534864943877,23.69455939545762,36.69205813334977,0.011530139899747924,48.32068634033203,2.2610580921173096,107,500
0.1,0,73,False,7.90679172405226,0.006419194504426801,8.835480955887935,16.97390490594572,23.688620707597426,36.751121989155884,0.008322094249907692,48.37860870361328,2.2151875495910645,93,500
0.1,0,74,False,7.920479336932608,0.004763115465550961,8.597897337819033,16.6830661288683,23.600857372029548,36.715240754234564,0.014445007568376743,48.166263580322266,2.9882822036743164,101,500
0.1,0,75,False,7.913441638844521,0.018057623706740324,9.105641396624094,17.290905132051115,23.912702506222992,36.65136445699264,0.02754921041794026,48.57612609863281,4.05456018447876,97,500
0.1,0,76,False,7.907663128581571,0.015581218655260541,8.9070089252321,16.96369006855247,23.687544260980765,36.69793286495415,0.016314024575125926,48.3473014831543,2.2508702278137207,105,500
0.1,0,77,False,7.890407625830059,0.006719599519971325,8.76954464548549,16.821820474029536,23.619991374106846,36.620828233255665,0.011060763071332422,48.17802429199219,2.945831775665283,109,500
0.1,0,78,False,7.947577593425524,0.016834200684571428,9.006414539129727,17.173672545949387,23.754398855455765,36.24936807329071,0.026416362133427705,48.14032745361328,4.461292266845703,97,500
0.1,0,79,False,7.907255626604794,0.004997216654052617,9.04804667313991,17.174239007186067,23.848974432765772,36.818436292664565,0.01030360253785047,48.61806106567383,3.562235116958618,111,500
0.1,0,80,False,7.893994183795738,0.005563997505116395,9.014305700739687,17.05060927055894,23.722266607921277,36.9043875328485,0.00838424586660668,48.56927490234375,2.7147560119628906,101,500
0.1,0,81,False,7.922528238798028,0.006410134527666067,9.015684096420275,17.212130009483953,23.90017319482706,36.57343366594777,0.009236579517866021,48.46788787841797,3.405322551727295,94,500
0.1,0,82,False,7.880890572496798,0.004652582035710575,8.9545384649428,17.036847660341756,23.708336990933816,36.81235384280059,0.007706191366966105,48.474517822265625,2.865734815597534,101,500
0.1,0,83,False,7.897267501865928,0.0212668862791263,8.902666291364115,17.040259872385477,23.718829287197046,36.74746811771931,0.035429303397713365,48.42455291748047,2.6556568145751953,87,500
0.1,0,84,False,7.92064040907429,0.006775185057179849,8.938565195553796,16.96684073374616,23.658813074653008,36.68215140798727,0.011300611618605976,48.330360412597656,2.403088092803955,99,500
0.1,0,85,False,7.923964581761446,0.009639749047683065,8.79718840409744,16.87927194403752,23.662643474982143,36.595064653627915,0.009603948160080906,48.209999084472656,2.366887331008911,94,500
0.1,0,86,False,7.906629046769987,0.005740955895412119,8.791578798553699,16.81755595992098,23.61669819285369,36.788014929110716,0.005216653124437954,48.30880355834961,2.1185739040374756,86,500
0.1,0,87,False,7.9237986872734805,0.008521063313096917,8.663995992905864,16.662652430556555,23.55309765698209,36.769954313518014,0.018425294504441258,48.1899299621582,3.7345223426818848,116,500
0.1,0,88,False,7.909240277792209,0.004507503294471297,8.825089977012794,16.9612346488685,23.65285237471727,36.61696500906297,0.013537164931504348,48.25328063964844,2.3365731239318848,99,500
0.1,0,89,False,7.897643169622809,0.007979685644776913,9.015664316159597,17.026916004445752,23.784434705398738,37.105590452032544,0.017879184389356585,48.74516296386719,3.406691551208496,96,500
0.1,0,90,False,7.910471114026171,0.030741090518666244,8.816898993585905,16.76086033940213,23.59606828434206,36.77687461345082,0.045386444745360834,48.27549362182617,2.484050989151001,95,500
0.1,0,91,False,7.927045320882567,0.018736034646306108,9.035088075413158,17.153143355493043,23.748200059946125,36.519706979599746,0.026958293336163137,48.33583450317383,2.916879177093506,97,500
0.1,0,92,False,7.912410785430477,0.003889903683240445,9.12845151202798,16.99391821969721,23.683554431514715,36.816885364275535,0.00624402460846636,48.48835372924805,3.1731417179107666,104,500
0.1,0,93,False,7.922331052929139,0.015461682374434236,8.91848717976845,16.935031227456854,23.701795845151477,36.60107174979256,0.016701695968454815,48.27527618408203,2.466470718383789,113,500
0.1,0,94,False,7.888466897290944,0.017394183791312044,8.739096643697678,16.822106167309315,23.62113249648837,36.65793868768162,0.025496486222295642,48.20098114013672,3.245607376098633,100,500
0.1,0,95,False,7.9211553368044605,0.006848938640070144,8.703421974406574,16.683002332323635,23.600491286449717,36.79964949235357,0.012234072508457578,48.24946594238281,4.094184398651123,104,500
0.1,0,96,False,7.9228707840746395,0.01974690042195983,8.99533536872387,17.12580074200294,23.825450965372525,36.645837984430884,0.030868866188567583,48.45136642456055,2.780604362487793,88,500
0.1,0,97,False,7.912900603090774,0.007662713965120469,8.849729950663237,17.047644102083616,23.67542733054975,36.64160216314569,0.014348839763604347,48.31856155395508,2.6424052715301514,103,500
0.1,0,98,True,7.931020222560178,0.00601661993115102,9.018921318889314,17.05353453568287,23.69676597767809,36.21548961381198,0.009223347757388698,48.04332733154297,4.049750328063965,118,500
0.1,0,99,False,7.877523132516945,0.015878836714028087,8.945277204643034,17.084963523258402,23.788078308722095,37.139798662447674,0.02517276821338311,48.777008056640625,4.0008368492126465,92,500
0.05,0,0,False,7.901530707183899,0.013309711094558904,8.399793612451978,17.445831126362155,23.380380516499546,37.15400619256796,0.02058213972117666,48.625144958496094,2.4606740474700928,90,500
0.05,0,1,False,7.936794632166767,0.0099327999831311,8.082859618277887,17.009872042518392,23.08264799772806,36.553919025319026,0.017003250486066098,47.81898498535156,6.018338680267334,104,500
0.05,0,2,False,7.936598219671166,0.0123997724816946,8.203123420521997,17.23382233139108,23.280030911749044,36.92210233990763,0.020270867846930326,48.2957649230957,3.3940930366516113,107,500
0.05,0,3,False,7.924079487184355,0.015742268865306427,8.268623869424042,17.319903529789446,23.34753898140781,37.06960689590155,0.022836507155089215,48.480892181396484,2.8715450763702393,97,500
0.05,0,4,False,7.898658701235759,0.009364142827279721,8.39285457449571,17.363177913535438,23.387114072714304,37.200802956179594,0.016748690759908546,48.632938385009766,3.3652820587158203,107,500
0.05,0,5,False,7.9326210801527,0.005942542024315617,8.283748929887544,17.315669103593493,23.344619428735683,37.01009138267554,0.007979892423522018,48.43651580810547,3.061129570007324,109,500
0.05,0,6,False,7.923782928653833,0.01167192142705863,8.141761155687739,17.152854107057532,23.1595873398719,36.67369983528809,0.014304883355017667,48.006439208984375,4.816918849945068,98,500
0.05,0,7,True,7.931388213146032,0.014608808397459079,8.44543909169556,17.468304223767635,23.368518711104986,35.84639673599876,0.027808584698551478,47.64889907836914,5.007077217102051,89,500
0.05,0,8,True,7.951642480021839,0.028614147680919556,8.461594773895516,17.36220078848859,23.427954330289836,36.09909105952087,0.021704440008979968,47.83579635620117,5.453256130218506,103,500
0.05,0,9,False,7.9263446677167,0.012016530110341681,8.361232081004909,17.33436784074931,23.360403395625887,36.98299445403337,0.03162718687307991,48.44233703613281,2.974081516265869,90,500
0.05,0,10,False,7.907453508054219,0.017102076205739107,8.400667791804493,17.489151827945285,23.331986512251127,36.79167074597261,0.02594511156107579,48.34221649169922,3.385871410369873,106,500
0.05,0,11,False,7.919959378888647,0.009319595850800087,8.396038375072708,17.42107079871727,23.408196847995505,36.83141253862295,0.013567375406743139,48.38601303100586,2.748420238494873,96,500
0.05,0,12,False,7.901443290603261,0.006956593104062207,8.485291039864448,17.478173233409702,23.401719154394314,36.9788081506113,0.009180783714659772,48.52824020385742,3.509152889251709,100,500
0.05,0,13,False,7.920420519962707,0.008380080293801946,8.388322735350748,17.41777308439339,23.407600817774465,36.742069172931224,0.01114289279308583,48.3152961730957,2.8199565410614014,89,500
0.05,0,14,False,7.905149344117662,0.00934284701696677,8.355562204468793,17.312695685061012,23.312047742556352,37.13353013195601,0.018304587113899956,48.52199172973633,3.008415460586548,95,500
0.05,0,15,False,7.913406687109621,0.007526857127162541,8.299564500659056,17.34162087353778,23.35028042631726,37.165532994680035,0.009064432324795278,48.566932678222656,2.5647833347320557,105,500
0.05,0,16,False,7.918264626280549,0.005464707949929992,8.383707697373032,17.468559162740203,23.450894954637885,36.96593434344554,0.006456607842318724,48.523799896240234,2.3631367683410645,105,500
0.05,0,17,False,7.925721342669764,0.006731605127162887,8.28640454487844,17.333578187095583,23.421910049654976,37.2827342534461,0.010712865227608021,48.687992095947266,3.119770050048828,119,500
0.05,0,18,False,7.924944534525083,0.007575873040797252,8.430296211893031,17.626284878928153,23.544399076833706,36.089226940022364,0.013148579522380712,47.972164154052734,4.0210347175598145,83,500
0.05,0,19,False,7.9032565474545065,0.007538989883126245,8.3328459230371,17.35215864338497,23.311786941514637,37.17489334420849,0.010371609540276768,48.563419342041016,2.6413607597351074,95,500
0.05,0,20,False,7.8994951436181,0.007061555903764617,8.285814401152912,17.348580888863207,23.32144530811423,36.96677288544433,0.007277954868905405,48.39897918701172,3.9866652488708496,106,500
0.05,0,21,False,7.947559399775434,0.04777320703854809,8.281467519683439,17.16468235951911,23.13560184442976,35.97642773823099,0.05785573184156238,47.495792388916016,9.290695190429688,93,500
0.05,0,22,False,7.941100300413381,0.015843822382915842,8.255588285097803,17.188328973588984,23.197394969791443,36.05393590133206,0.026131982061553708,47.588375091552734,8.546208381652832,111,500
0.05,0,23,False,7.926793118932,0.0074027031183608255,8.431795851226896,17.461500782322616,23.374329618935466,35.89033689368428,0.020654481767903826,47.67921447753906,5.154669284820557,97,500
0.05,0,24,False,7.90254013611362,0.011057897413857442,8.324466640516206,17.291641027193716,23.374289421190046,37.14336972131475,0.01874915884065659,48.54617691040039,2.803572654724121,101,500
0.05,0,25,False,7.935701598758168,0.0056456069669922615,8.193679787620376,17.31233661127279,23.381345089907953,37.1769873250483,0.008808928448512202,48.56585693359375,3.533357620239258,110,500
0.05,0,26,False,7.940098132669907,0.015518963962259364,8.267563770161772,17.19333469126399,23.21015050893865,36.182009304013384,0.02395674471037792,47.695404052734375,7.1912617683410645,92,500
0.05,0,27,False,7.925837040456185,0.003898213616308249,8.50516152950713,17.61620270694409,23.513989964859306,36.161733473567004,0.007202840106639873,48.0214958190918,4.064259052276611,105,500
