round,defense,tau,alpha,alpha_dirichlet,seed,n_malicious_in_round,n_selected,tpr,fpr,youden_j,n_excluded,influence_malicious_mean,influence_benign_mean,trim_survival_malicious_mean,trim_survival_benign_mean,mask_keep_ratio,zero_sign_ratio,effective_trim_n,malicious_rank_l2_mean,malicious_rank_norm_mean,malicious_rank_cos_mean,flame_n_clusters,flame_n_noise,flame_max_cluster_size,flame_fallback_triggered,clip_rate_malicious,clip_rate_benign,precision
199,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
200,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
201,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
202,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
203,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
204,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
205,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,5.0,,,,,,,
206,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
207,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
208,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
209,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,10.0,,,,,,,
210,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
211,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
212,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
213,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
214,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
215,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
216,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,8.0,,,,,,,
217,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
218,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
219,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
220,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
221,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
222,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
223,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
224,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
225,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
226,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
227,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
228,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
229,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,4.0,,,,,,,
230,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
231,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
232,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
233,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
234,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,5.0,,,,,,,
235,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
236,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
237,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
238,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
239,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
240,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,2.0,2.0,7.0,,,,,,,
241,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
242,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
243,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
244,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
245,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
246,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
247,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
248,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
249,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
250,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,3.0,,,,,,,
251,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
252,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
253,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
254,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
255,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
256,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
257,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,8.0,,,,,,,
258,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
259,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
260,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
261,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
262,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
263,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
264,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
265,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
266,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
267,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
268,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
269,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
270,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
271,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
272,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
273,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,7.0,,,,,,,
274,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
275,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
276,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
277,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,9.0,,,,,,,
278,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,10.0,,,,,,,
