round,defense,tau,alpha,alpha_dirichlet,seed,n_malicious_in_round,n_selected,tpr,fpr,youden_j,n_excluded,influence_malicious_mean,influence_benign_mean,trim_survival_malicious_mean,trim_survival_benign_mean,mask_keep_ratio,zero_sign_ratio,effective_trim_n,malicious_rank_l2_mean,malicious_rank_norm_mean,malicious_rank_cos_mean,flame_n_clusters,flame_n_noise,flame_max_cluster_size,flame_fallback_triggered,clip_rate_malicious,clip_rate_benign,cos_to_others_malicious_mean,cos_to_others_benign_mean,precision
312,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.6,,0.006151494206065368,0.0
313,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.6,,0.005430456554663235,0.0
314,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,3.0,1,4,6,False,1.0,0.4444444444444444,0.003080770576411244,0.004607412963992567,0.25
315,flame,,,0.5,0,2,10,0.0,0.5,-0.5,4,1.0,0.5,,,,,-1,2.5,2.5,2.5,1,4,6,False,1.0,0.375,0.012332281669949548,0.007795683091205865,0.0
316,flame,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,2.0,7.0,1,2,8,False,1.0,0.4444444444444444,0.00763458707069447,0.009769289713795759,0.5
317,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.010475828275833517,0.0
318,flame,,,0.5,0,2,10,0.0,0.5,-0.5,4,1.0,0.5,,,,,-1,1.5,1.5,3.5,1,4,6,False,1.0,0.375,0.00862378336984203,0.007728923535068762,0.0
319,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.010225429858753961,0.0
320,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.6,,0.005688784385165163,0.0
321,flame,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,1,2,8,False,,0.5,,0.02002491816920364,0.0
322,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.010301036075572756,0.0
323,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.015909492158204946,0.0
324,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.011344001671152164,0.0
325,flame,,,0.5,0,1,10,0.0,0.0,0.0,0,1.0,1.0,,,,,-1,1.0,1.0,1.0,1,0,10,False,1.0,0.4444444444444444,0.0035852042231678074,0.002488813531030639,
326,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,8.0,1,4,6,False,1.0,0.5555555555555556,0.0002887803595748522,0.006323917805331088,0.25
327,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.021661708915861642,0.0
328,flame,,,0.5,0,2,10,1.0,0.25,0.75,4,0.0,0.75,,,,,-1,2.5,2.5,5.5,1,4,6,False,1.0,0.375,0.009247623548029476,0.010013765470832839,0.5
329,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,8.0,1,4,6,False,1.0,0.4444444444444444,-0.0057786734978090525,0.006621643499072857,0.25
330,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.01998866229983361,0.0
331,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.6,,0.009934524854411519,0.0
332,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.017711873663415027,0.0
333,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.01296553951470895,0.0
334,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.6,,0.004130855495411028,0.0
335,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.00903719275764977,0.0
336,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.01066755174735287,0.0
337,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.004129682289692413,0.0
338,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,2.0,2.0,7.0,1,4,6,False,1.0,0.4444444444444444,-0.0010088328812023237,0.004346388496774844,0.25
339,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.008755299933007676,0.0
340,flame,,,0.5,0,1,10,1.0,0.2222222222222222,0.7777777777777778,3,0.0,0.7777777777777778,,,,,-1,2.0,2.0,4.0,1,3,7,False,1.0,0.4444444444444444,0.012224566176182691,0.010900885865763814,0.3333333333333333
341,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.009664563381376062,0.0
342,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.015150876657134993,0.0
343,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.010063845187417226,0.0
344,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.008768075125068596,0.0
345,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.011971326541299478,0.0
346,flame,,,0.5,0,2,10,0.0,0.375,-0.375,3,1.0,0.625,,,,,-1,1.5,1.5,5.0,1,3,7,False,1.0,0.375,0.004212269904538182,0.004539714988342932,0.0
347,flame,,,0.5,0,1,10,0.0,0.3333333333333333,-0.3333333333333333,3,1.0,0.6666666666666666,,,,,-1,1.0,1.0,2.0,1,3,7,False,1.0,0.4444444444444444,0.010295322666897318,0.006543641336734678,0.0
348,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,1.0,1.0,6.0,1,4,6,False,1.0,0.4444444444444444,0.0027331531049550823,0.001584612263012706,0.0
349,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.6,,0.005224876918187077,0.0
350,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.030234344814836243,0.0
351,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.6,,0.00467701938561376,0.0
352,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,8.0,1,4,6,False,1.0,0.4444444444444444,-0.0008599618417017593,0.0047192345052021615,0.25
353,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.015933919647406175,0.0
354,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.008478615745902031,0.0
355,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.006586887949855323,0.0
356,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.6,,0.0077433622349243935,0.0
357,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,5.0,1,4,6,False,1.0,0.5555555555555556,0.005872467196530155,0.015329146848660827,0.25
358,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,1.0,1.0,8.0,1,4,6,False,1.0,0.4444444444444444,0.004174945650104418,0.0036132837168239376,0.0
359,flame,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,1,2,8,False,,0.5,,0.019578849153085533,0.0
360,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,2.0,2.0,5.0,1,4,6,False,1.0,0.4444444444444444,0.0060453369276729264,0.0025054617731963217,0.25
361,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.008720461048906487,0.0
362,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,7.0,1,4,6,False,1.0,0.4444444444444444,0.005078953692476339,0.013900457466084929,0.25
363,flame,,,0.5,0,0,10,,0.1,,1,,0.9,,,,,-1,,,,1,1,9,False,,0.5,,0.005184610591314541,0.0
364,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.014436322982349089,0.0
365,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.001754300963210404,0.0
366,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,8.0,1,4,6,False,1.0,0.4444444444444444,0.004615311622872283,0.013280687733592606,0.25
367,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.010764954157859542,0.0
368,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.014311125226729598,0.0
369,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.011252030931994008,0.0
370,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.004228697201417576,0.0
371,flame,,,0.5,0,2,10,0.0,0.375,-0.375,3,1.0,0.625,,,,,-1,1.5,1.5,3.5,1,3,7,False,1.0,0.375,0.011959185767886953,0.017572912326093246,0.0
372,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,6.0,1,4,6,False,1.0,0.4444444444444444,-0.00011281409517601333,0.004410654370674294,0.25
373,flame,,,0.5,0,1,10,1.0,0.2222222222222222,0.7777777777777778,3,0.0,0.7777777777777778,,,,,-1,1.0,1.0,8.0,1,3,7,False,1.0,0.4444444444444444,-0.001391996320590098,0.007257152807026038,0.3333333333333333
374,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,6.0,1,4,6,False,1.0,0.4444444444444444,0.006696423946544227,0.01086327644401029,0.25
375,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,6.0,1,4,6,False,1.0,0.4444444444444444,-0.00316492660316619,0.001789539468641758,0.25
376,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.011889090370584958,0.0
377,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,-0.0016295240510852873,0.0
378,flame,,,0.5,0,0,10,,0.1,,1,,0.9,,,,,-1,,,,1,1,9,False,,0.5,,0.005162218045283671,0.0
379,flame,,,0.5,0,2,10,0.0,0.375,-0.375,3,1.0,0.625,,,,,-1,2.0,2.0,5.0,1,3,7,False,1.0,0.5,0.005785336815919935,0.002929197042034,0.0
380,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.012415110033331228,0.0
381,flame,,,0.5,0,2,10,1.0,0.25,0.75,4,0.0,0.75,,,,,-1,2.0,2.0,4.0,1,4,6,False,1.0,0.375,0.0033755656738853426,0.008315372991317176,0.5
382,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,7.0,1,4,6,False,1.0,0.4444444444444444,0.01671366404514581,0.024829183604091625,0.25
383,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.001532103797675658,0.0
384,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,7.0,1,4,6,False,1.0,0.4444444444444444,-3.187442994053343e-05,0.008438685917550768,0.25
385,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.011568725343684267,0.0
386,flame,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,6.0,1,2,8,False,1.0,0.4444444444444444,0.0010532679621898151,0.0020033596733228087,0.5
387,flame,,,0.5,0,1,10,0.0,0.1111111111111111,-0.1111111111111111,1,1.0,0.8888888888888888,,,,,-1,1.0,1.0,4.0,1,1,9,False,1.0,0.4444444444444444,0.007033481105069085,0.0036325855638449315,0.0
388,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.006824846552790552,0.0
389,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.005307696335091139,0.0
390,flame,,,0.5,0,2,10,1.0,0.25,0.75,4,0.0,0.75,,,,,-1,2.0,2.0,5.5,1,4,6,False,1.0,0.375,0.005031385432195501,0.0072076536525808015,0.5
391,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.6,,0.006078988613542083,0.0
392,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.012393424797134794,0.0
393,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,2.0,2.0,8.0,1,4,6,False,1.0,0.4444444444444444,0.00029697155765797924,0.006234152948628799,0.25
394,flame,,,0.5,0,2,10,0.0,0.5,-0.5,4,1.0,0.5,,,,,-1,1.5,1.5,3.5,1,4,6,False,1.0,0.375,0.005612049627035456,0.0028671769580909463,0.0
395,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.011486267666657498,0.0
396,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.010729258411066691,0.0
397,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.004199877113628549,0.0
398,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,3.0,3.0,7.0,1,4,6,False,1.0,0.4444444444444444,0.0028760367023148437,0.0053941161591140995,0.25
399,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,7.0,1,4,6,False,1.0,0.4444444444444444,0.006496056752494539,0.01000943246913152,0.25
400,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,2.0,2.0,9.0,1,4,6,False,1.0,0.4444444444444444,0.0010328406201555544,0.008046247975937771,0.25
401,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,10.0,1,4,6,False,1.0,0.4444444444444444,-0.002786137550389478,0.01471740649130064,0.25
402,flame,,,0.5,0,3,10,0.0,0.2857142857142857,-0.2857142857142857,2,1.0,0.7142857142857143,,,,,-1,2.0,2.0,2.3333333333333335,1,2,8,False,1.0,0.2857142857142857,0.012759370767478018,0.006106524309548512,0.0
403,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,9.0,1,4,6,False,1.0,0.4444444444444444,0.004021244930014717,0.018122950908655542,0.25
404,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,10.0,1,4,6,False,1.0,0.4444444444444444,-0.003911694527406374,0.016760390217282678,0.25
405,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.0034991794307478235,0.0
406,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.01361859733267301,0.0
407,flame,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,1,2,8,False,,0.5,,0.007852950175112753,0.0
408,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.005997256309014294,0.0
409,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.007314085913546905,0.0
410,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,2.0,1,4,6,False,1.0,0.4444444444444444,0.002366027430823703,0.000604545717387764,0.25
411,flame,,,0.5,0,1,10,0.0,0.3333333333333333,-0.3333333333333333,3,1.0,0.6666666666666666,,,,,-1,2.0,2.0,5.0,1,3,7,False,1.0,0.5555555555555556,0.005219745356848055,0.004285826615911365,0.0
412,flame,,,0.5,0,2,10,1.0,0.25,0.75,4,0.0,0.75,,,,,-1,2.5,2.5,5.0,1,4,6,False,1.0,0.375,0.0031401022789986233,0.0060121116770256965,0.5
413,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.6,,0.011836666859465043,0.0
414,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.015285181947334591,0.0
415,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,9.0,1,4,6,False,1.0,0.4444444444444444,-0.0032800542738469587,0.020077147057062997,0.25
416,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.010549767320610505,0.0
417,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,2.0,2.0,6.0,1,4,6,False,1.0,0.4444444444444444,0.003054402659320542,0.009111897940563241,0.25
418,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.01053887393271767,0.0
419,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.010403156330588487,0.0
420,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,7.0,1,4,6,False,1.0,0.4444444444444444,-0.002849198112853261,0.007930185893472979,0.25
421,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.6,,0.00418808168116991,0.0
422,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.004698614107948198,0.0
423,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,7.0,1,4,6,False,1.0,0.4444444444444444,0.0017388600170831709,0.010023988870475955,0.25
424,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.008401042638740613,0.0
425,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.00963511290585679,0.0
426,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.002686063037379589,0.0
427,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,4.0,1,4,6,False,1.0,0.4444444444444444,0.007191363004044475,0.012633329903521416,0.25
428,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.6,,0.018378222608504264,0.0
429,flame,,,0.5,0,2,10,0.0,0.5,-0.5,4,1.0,0.5,,,,,-1,3.0,3.0,3.0,1,4,6,False,1.0,0.375,0.013474623418076617,0.014041708981216977,0.0
430,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.0036451824173684517,0.0
431,flame,,,0.5,0,2,10,1.0,0.125,0.875,3,0.0,0.875,,,,,-1,2.0,2.0,5.5,1,3,7,False,1.0,0.375,0.007663090667666634,0.007728919878268915,0.6666666666666666
432,flame,,,0.5,0,1,10,1.0,0.2222222222222222,0.7777777777777778,3,0.0,0.7777777777777778,,,,,-1,2.0,2.0,8.0,1,3,7,False,1.0,0.4444444444444444,-0.0028605365802352794,0.006547701304584291,0.3333333333333333
433,flame,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,5.0,1,2,8,False,1.0,0.4444444444444444,0.0022326585405880233,0.006901512768544415,0.5
434,flame,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,1,2,8,False,,0.5,,0.0022046075366464165,0.0
435,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.0025306227664841944,0.0
436,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.004512028361475951,0.0
437,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.006991077857347708,0.0
438,flame,,,0.5,0,1,10,1.0,0.2222222222222222,0.7777777777777778,3,0.0,0.7777777777777778,,,,,-1,1.0,1.0,8.0,1,3,7,False,1.0,0.4444444444444444,0.002299193568269834,0.006996425497533061,0.3333333333333333
439,flame,,,0.5,0,2,10,0.0,0.25,-0.25,2,1.0,0.75,,,,,-1,1.5,1.5,4.0,1,2,8,False,1.0,0.375,0.001159234431177109,0.00038446142131694065,0.0
440,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.0002776452932271627,0.0
441,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.002461796037260342,0.0
442,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.004580467641974208,0.0
443,flame,,,0.5,0,0,10,,0.1,,1,,0.9,,,,,-1,,,,1,1,9,False,,0.5,,0.002429702458829789,0.0
444,flame,,,0.5,0,1,10,0.0,0.2222222222222222,-0.2222222222222222,2,1.0,0.7777777777777778,,,,,-1,1.0,1.0,4.0,1,2,8,False,1.0,0.4444444444444444,0.0020309900746026243,-0.0002288117459434691,0.0
445,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.012235394930871423,0.0
446,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.020775449386799233,0.0
447,flame,,,0.5,0,1,10,0.0,0.3333333333333333,-0.3333333333333333,3,1.0,0.6666666666666666,,,,,-1,1.0,1.0,7.0,1,3,7,False,1.0,0.4444444444444444,0.0004966574747440827,0.00708068590943366,0.0
448,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,-0.002448491217183039,0.0
449,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.025765952305882134,0.0
450,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,9.0,1,4,6,False,1.0,0.5555555555555556,-0.0036038159100031265,0.008952192983068097,0.25
451,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.009119734938919098,0.0
452,flame,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,6.0,1,2,8,False,1.0,0.4444444444444444,-0.002169170459591591,-0.0013208702694791623,0.5
453,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.007725739375306623,0.0
454,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.00371821445105364,0.0
455,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.0111898606202161,0.0
456,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.005049821085655629,0.0
457,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.00828989190434675,0.0
458,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,2.0,2.0,2.0,1,4,6,False,1.0,0.4444444444444444,0.0063881234696148885,0.005284099772177069,0.25
459,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,3.0,3.0,6.0,1,4,6,False,1.0,0.4444444444444444,0.0037335427623205308,0.007186024471179394,0.0
460,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,6.0,1,4,6,False,1.0,0.5555555555555556,0.0016427775190680381,0.00613128067336225,0.25
461,flame,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,1,2,8,False,,0.5,,0.009780304240311085,0.0
462,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.0028796002781704575,0.0
463,flame,,,0.5,0,1,10,1.0,0.2222222222222222,0.7777777777777778,3,0.0,0.7777777777777778,,,,,-1,1.0,1.0,5.0,1,3,7,False,1.0,0.4444444444444444,0.003021028570976562,0.011333666765945546,0.3333333333333333
464,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.005453894435286042,0.0
465,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.012277246988084136,0.0
466,flame,,,0.5,0,2,10,1.0,0.25,0.75,4,0.0,0.75,,,,,-1,1.5,1.5,4.5,1,4,6,False,1.0,0.375,0.008775244856108021,0.007338249692881266,0.5
467,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.012726486552595687,0.0
468,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,,0.0034960527765491634,0.0
469,flame,,,0.5,0,1,10,1.0,0.2222222222222222,0.7777777777777778,3,0.0,0.7777777777777778,,,,,-1,1.0,1.0,5.0,1,3,7,False,1.0,0.4444444444444444,0.0012037602344332982,0.00232630001613478,0.3333333333333333
470,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,10.0,1,4,6,False,1.0,0.4444444444444444,0.0004923244282530388,0.01551359028284595,0.25
471,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,,0.00686884419527093,0.0
